qmof_id,name,info.formula,info.formula_reduced,info.mofid.mofid,info.mofid.mofkey,info.mofid.smiles_nodes,info.mofid.smiles_linkers,info.mofid.smiles,info.mofid.topology,info.natoms,info.pld,info.lcd,info.density,info.volume,info.symmetry.spacegroup,info.symmetry.spacegroup_number,info.symmetry.spacegroup_crystal,info.symmetry.pointgroup,info.synthesized,info.source,info.doi,inputs.pbe.theory,inputs.pbe.pseudopotentials,inputs.pbe.encut,inputs.pbe.kpoints,inputs.pbe.gamma,inputs.pbe.spin,outputs.pbe.energy_total,outputs.pbe.energy_vdw,outputs.pbe.energy_elec,outputs.pbe.net_magmom,outputs.pbe.bandgap,outputs.pbe.cbm,outputs.pbe.vbm,outputs.pbe.directgap,outputs.pbe.bandgap_spins,outputs.pbe.cbm_spins,outputs.pbe.vbm_spins,outputs.pbe.directgap_spins,inputs.hle17.theory,inputs.hle17.pseudopotentials,inputs.hle17.encut,inputs.hle17.kpoints,inputs.hle17.gamma,inputs.hle17.spin,inputs.hse06_10hf.theory,inputs.hse06_10hf.pseudopotentials,inputs.hse06_10hf.encut,inputs.hse06_10hf.kpoints,inputs.hse06_10hf.gamma,inputs.hse06_10hf.spin,inputs.hse06.theory,inputs.hse06.pseudopotentials,inputs.hse06.encut,inputs.hse06.kpoints,inputs.hse06.gamma,inputs.hse06.spin,outputs.hle17.energy_total,outputs.hle17.energy_vdw,outputs.hle17.energy_elec,outputs.hle17.net_magmom,outputs.hle17.bandgap,outputs.hle17.cbm,outputs.hle17.vbm,outputs.hle17.directgap,outputs.hle17.bandgap_spins,outputs.hle17.cbm_spins,outputs.hle17.vbm_spins,outputs.hle17.directgap_spins,outputs.hse06_10hf.energy_total,outputs.hse06_10hf.energy_vdw,outputs.hse06_10hf.energy_elec,outputs.hse06_10hf.net_magmom,outputs.hse06_10hf.bandgap,outputs.hse06_10hf.cbm,outputs.hse06_10hf.vbm,outputs.hse06_10hf.directgap,outputs.hse06_10hf.bandgap_spins,outputs.hse06_10hf.cbm_spins,outputs.hse06_10hf.vbm_spins,outputs.hse06_10hf.directgap_spins,outputs.hse06.energy_total,outputs.hse06.energy_vdw,outputs.hse06.energy_elec,outputs.hse06.net_magmom,outputs.hse06.bandgap,outputs.hse06.cbm,outputs.hse06.vbm,outputs.hse06.directgap,outputs.hse06.bandgap_spins,outputs.hse06.cbm_spins,outputs.hse06.vbm_spins,outputs.hse06.directgap_spins,water_stable
qmof-ba25365,BADYAJ_FSR,Tb8C192H120N48O48,TbC24H15N6O6,,,['[Tb]'],['[O-]C(=O)c1ccc(cc1)NC1=NC(=[N]=C([N]1)Nc1ccc(cc1)C(=O)[O-])Nc1ccc(cc1)C(=O)[O-]'],[O-]C(=O)c1ccc(cc1)NC1=NC(=[N]=C([N]1)Nc1ccc(cc1)C(=O)[O-])Nc1ccc(cc1)C(=O)[O-].[Tb],,416,7.1498,8.39127,0.9822439436242988,8687.268378119543,P2_1/c,14,monoclinic,2/m,True,CSD,https://doi.org/10.1002/chem.201502033,PBE-D3BJ,"['Tb_3 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[1, 1, 1]",True,False,-3027.14372837,-26.41065,-3000.7330783700004,0.0,3.66703,0.147246,-2.669784,True,"[None, None]","[None, None]","[None, None]","[None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75
qmof-051e081,BOZFAZ_FSR,Cd4C124H76N36O16,CdC31H19N9O4,[Cd].[O-]C(=O)c1ccc2c(c1)ccc(c2)C(=O)[O-].n1ccc(cc1)c1[nH]nc(n1)c1cccc(n1)c1n[nH]c(n1)c1ccncc1 MOFid-v1.pcu.cat1,Cd.PZOHHVCEVSBOLS.RXOHFPCZGPKIRD.MOFkey-v1.pcu,['[Cd]'],"['[O-]C(=O)c1ccc2c(c1)ccc(c2)C(=O)[O-]', 'n1ccc(cc1)c1[nH]nc(n1)c1cccc(n1)c1n[nH]c(n1)c1ccncc1']",[Cd].[O-]C(=O)c1ccc2c(c1)ccc(c2)C(=O)[O-].n1ccc(cc1)c1[nH]nc(n1)c1cccc(n1)c1n[nH]c(n1)c1ccncc1,pcu,256,5.51197,6.80835,1.1025529019802789,4180.601248554762,P2/c,13,monoclinic,2/m,True,CSD,,PBE-D3BJ,"['Cd 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[2, 1, 1]",True,False,-1826.56807701,-17.1048,-1809.46327701,0.0,3.2808740000000003,0.309901,-2.120973,True,"[None, None]","[None, None]","[None, None]","[None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.81
qmof-04c1119,GADMUW_FSR,Zn12C216H136N16O48,Zn3C54H34N4O12,[O-]C(=O)c1ccc(cc1)c1ccc(cc1)C(=O)[O-].[Zn].n1ccc(cc1)[CH][N]N=Cc1ccncc1 MOFid-v1.hex.cat1,Zn.NEQFBGHQPUXOFH.XLLIUDMGQNPRJS.MOFkey-v1.hex,['[Zn]'],"['[O-]C(=O)c1ccc(cc1)c1ccc(cc1)C(=O)[O-]', 'n1ccc(cc1)[CH][N]N=Cc1ccncc1']",[O-]C(=O)c1ccc(cc1)c1ccc(cc1)C(=O)[O-].[Zn].n1ccc(cc1)[CH][N]N=Cc1ccncc1,hex,428,4.80458,9.07631,0.9427136357462162,7941.2629479706175,C2/c,15,monoclinic,2/m,True,CSD,https://doi.org/10.1039/C5CE02036K,PBE-D3BJ,"['Zn 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[2, 1, 1]",True,False,-2958.82137253,-26.34422,-2932.47715253,0.0,2.582277,-0.987413,-2.71969,False,"[None, None]","[None, None]","[None, None]","[None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.81
qmof-f17dd8e,JIVFUQ_FSR,Zn2C12H12O16P4,ZnC6H6O8P2,"Oc1cc(c(cc1P(=O)(O)[O])O)P(=O)(O)[O].[Zn] MOFid-v1.pts,dmd.cat0",Zn.FBCYUUJBQGIZNU.MOFkey-v1.pts,['[Zn]'],['Oc1cc(c(cc1P(=O)(O)[O])O)P(=O)(O)[O]'],Oc1cc(c(cc1P(=O)(O)[O])O)P(=O)(O)[O].[Zn],pts,46,5.18185,6.17017,1.131778043828768,978.5121355357298,C2/c,15,monoclinic,2/m,True,CSD,https://doi.org/10.1021/ic701628f,PBE-D3BJ,"['Zn 06Sep2000', 'P 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'O 08Apr2002']",520,"[3, 2, 2]",True,False,-300.61243708,-2.9527,-297.65973708,0.0,3.5260890000000003,0.674358,-2.001731,False,"[None, None]","[None, None]","[None, None]","[None, None]",HLE17//PBE-D3BJ,"['Zn 06Sep2000', 'P 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'O 08Apr2002']",520.0,"[2, 2, 2]",False,False,HSE06-D3BJ-HF10//PBE-D3BJ,"['Zn 06Sep2000', 'P 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'O 08Apr2002']",520.0,"[2, 2, 2]",False,False,HSE06-D3BJ//PBE-D3BJ,"['Zn 06Sep2000', 'P 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'O 08Apr2002']",520.0,"[2, 2, 2]",False,False,-3174.0695079,0.0,-3174.0695079,0.0,3.088445,-0.779964,-3.868409,False,"[None, None]","[None, None]","[None, None]","[None, None]",-325.36765421,-2.56124,-322.80641421,0.0,3.1473890000000004,0.86141,-2.285979,True,"[None, None]","[None, None]","[None, None]","[None, None]",-363.57649704,-2.56124,-361.01525704,0.0,3.788807,1.079963,-2.708844,True,"[None, None]","[None, None]","[None, None]","[None, None]",0.79
qmof-ea9f3ea,KOSLUB_FSR,Ni6C24H6O18,NiC4HO3,,,['[Ni]'],['[O-]C(=O)c1cc(C(=O)[O-])c(cc1[O])[O]'],[Ni].[O-]C(=O)c1cc(C(=O)[O-])c(cc1[O])[O],,54,10.43769,11.55467,1.1515413113298412,1347.4961115986737,R3m,160,trigonal,3m,True,CSD,https://doi.org/10.1021/ja506230r,PBE-D3BJ,"['Ni 02Aug2007', 'H 15Jun2001', 'C 08Apr2002', 'O 08Apr2002']",520,"[4, 2, 2]",False,True,-393.66696511,-4.3143,-389.35266511,12.0,1.3003939999999998,-1.856021,-2.306415,False,"[2.7312019999999997, 0.5490040000000003]","[0.424787, -1.856021]","[-2.306415, -2.405025]","[True, False]",HLE17//PBE-D3BJ,"['Ni 02Aug2007', 'H 15Jun2001', 'C 08Apr2002', 'O 08Apr2002']",520.0,"[3, 1, 1]",True,True,HSE06-D3BJ-HF10//PBE-D3BJ,"['Ni 02Aug2007', 'H 15Jun2001', 'C 08Apr2002', 'O 08Apr2002']",520.0,"[3, 1, 1]",True,True,HSE06-D3BJ//PBE-D3BJ,"['Ni 02Aug2007', 'H 15Jun2001', 'C 08Apr2002', 'O 08Apr2002']",520.0,"[3, 1, 1]",True,True,-4721.18408212,0.0,-4721.18408212,12.0,0.3036989999999999,-4.06262,-4.366319,True,"[3.551546, 0.30369899999999994]","[-1.100155, -4.06262]","[-4.651701, -4.366319]","[True, True]",-428.46038539,-3.81953,-424.64085539,12.0,1.700355,-1.196701,-2.897056,False,"[3.5670520000000003, 1.7661630000000001]","[0.669996, -1.196701]","[-2.897056, -2.962864]","[True, True]",-483.2055213,-3.81953,-479.3859913,12.0,3.3276600000000003,-0.024262,-3.351922,True,"[4.384989, 3.3276600000000003]","[0.995578, -0.024262]","[-3.389411, -3.351922]","[False, True]",0.77
qmof-0da3c2d,MOF-5_cooh_2_858_3,Zn8C24H12O32,Zn2C6H3O8,[O-]C(=O)C1OC1C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat0,Zn.DCEMCPAKSGRHCN.MOFkey-v1.pcu,['[Zn][O]([Zn])([Zn])[Zn]'],['[O-]C(=O)C1OC1C(=O)[O-]'],[O-]C(=O)C1OC1C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn],pcu,76,5.87469,8.30707,0.9034955829392042,2454.714912458893,P1,1,triclinic,1,False,Haranczyk_MOF5,https://doi.org/10.1021/jp401920y,PBE-D3BJ,"['Zn 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'O 08Apr2002']",520,"[2, 2, 2]",False,False,-494.51946085,-3.80701,-490.71245085,0.0,4.983267,-0.53633,-4.669597,False,"[None, None]","[None, None]","[None, None]","[None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75
qmof-09e46be,NIRPIQ_FSR,Al4C32H16O20,AlC8H4O5,,,"['[Al]', '[OH]']",['[O-]C(=O)c1cc(cc(c1)C(=O)[O-])c1cc(cc(c1)C(=O)[O-])C(=O)[O-]'],[Al].[O-]C(=O)c1cc(cc(c1)C(=O)[O-])c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[OH],,72,6.90081,7.02839,1.042048372138845,1320.057069719644,I4_122,98,tetragonal,422,True,CSD,https://doi.org/10.1002/anie.201808316,PBE-D3BJ,"['Al 04Jan2001', 'H 15Jun2001', 'C 08Apr2002', 'O 08Apr2002']",520,"[2, 2, 2]",False,False,-526.13538184,-4.79253,-521.34285184,0.0,4.204606,0.626718,-2.727888,True,"[None, None]","[None, None]","[None, None]","[None, None]",HLE17//PBE-D3BJ,"['Al 04Jan2001', 'H 15Jun2001', 'C 08Apr2002', 'O 08Apr2002']",520.0,"[1, 1, 1]",True,False,HSE06-D3BJ-HF10//PBE-D3BJ,"['Al 04Jan2001', 'H 15Jun2001', 'C 08Apr2002', 'O 08Apr2002']",520.0,"[1, 1, 1]",True,False,HSE06-D3BJ//PBE-D3BJ,"['Al 04Jan2001', 'H 15Jun2001', 'C 08Apr2002', 'O 08Apr2002']",520.0,"[1, 1, 1]",True,False,-3257.81642834,0.0,-3257.81642834,0.0,3.504491,-0.930993,-4.435484,True,"[None, None]","[None, None]","[None, None]","[None, None]",-564.17622239,-4.06178,-560.11444239,0.0,3.754366,0.782396,-2.97197,True,"[None, None]","[None, None]","[None, None]","[None, None]",-623.01106292,-4.06178,-618.94928292,0.0,4.361890000000001,1.037325,-3.324565,True,"[None, None]","[None, None]","[None, None]","[None, None]",0.85
qmof-e0d0d89,RAXNEK_FSR,Fe2C32H28N4O12,FeC16H14N2O6,O=C1C(=O)C(=O)C1=O.[OH2][Fe][OH2].n1ccc(cc1)C=Cc1ccncc1 MOFid-v1.sql.cat1,Fe.KDAVZOLBYGNLGF.MGFJDEHFNMWYBD.MOFkey-v1.sql,['[OH2][Fe][OH2]'],"['O=C1C(=O)C(=O)C1=O', 'n1ccc(cc1)C=Cc1ccncc1']",O=C1C(=O)C(=O)C1=O.[OH2][Fe][OH2].n1ccc(cc1)C=Cc1ccncc1,sql,78,4.69864,5.46557,1.329233437506314,964.7603214810476,C2/c,15,monoclinic,2/m,True,CSD,https://doi.org/10.1016/j.ica.2005.07.014,PBE-D3BJ,"['Fe 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[3, 2, 1]",True,True,-527.32708269,-5.88289,-521.44419269,0.0,1.231916,0.684913,0.302997,False,"[0.381916, 0.383308]","[0.684913, 0.685925]","[0.302997, 0.302617]","[False, False]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.76
qmof-e2d2c46,RITDAB_FSR,Cu2In2C48H32N8O16,CuInC24H16N4O8,[Cu].[In].[O-]C(=O)c1ccncc1 MOFid-v1.dia.cat1,CuIn.TWBYWOBDOCUKOW.MOFkey-v1.dia,"['[Cu]', '[In]']",['[O-]C(=O)c1ccncc1'],[Cu].[In].[O-]C(=O)c1ccncc1,dia,108,4.61287,5.62726,1.282153241980062,1727.0905403487618,Fddd,70,orthorhombic,mmm,True,CSD,https://doi.org/10.1039/C3RA41627E,PBE-D3BJ,"['In_d 06Sep2000', 'Cu 22Jun2005', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[2, 2, 1]",True,False,-748.05284196,-6.81692,-741.23592196,0.0,2.150092,0.725884,-0.574208,False,"[None, None]","[None, None]","[None, None]","[None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.86
qmof-3fcf6ee,XEXMEU_FSR,Zn4C76H32N8O24,ZnC19H8N2O6,[O-]C(=O)c1ccc2c3c1c(ccc3C(=O)N(C2=O)c1ccncc1)C(=O)[O-].[Zn][Zn] MOFid-v1.rtl.cat0,Zn.CRPXTZDOBYLBTC.MOFkey-v1.rtl,['[Zn][Zn]'],['[O-]C(=O)c1ccc2c3c1c(ccc3C(=O)N(C2=O)c1ccncc1)C(=O)[O-]'],[O-]C(=O)c1ccc2c3c1c(ccc3C(=O)N(C2=O)c1ccncc1)C(=O)[O-].[Zn][Zn],rtl,144,8.83519,9.58201,1.0468852745622184,2700.8407483635187,P2_1/c,14,monoclinic,2/m,True,CSD,https://doi.org/10.1021/ic302334x,PBE-D3BJ,"['Zn 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[4, 1, 1]",True,False,-1052.9101207,-10.7598,-1042.1503207,0.0,2.747464,-0.611311,-2.508775,True,"[None, None]","[None, None]","[None, None]","[None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75
qmof-8f5113c,XIDBUJ_FSR,Zn4C68H40N12O16,ZnC17H10N3O4,,,['[Zn]'],"['[O-]C(=O)C(=O)[O-]', '[O-]C(=O)c1cc(nc(c1)c1ccncc1)c1ccncc1']",[O-]C(=O)C(=O)[O-].[O-]C(=O)c1cc(nc(c1)c1ccncc1)c1ccncc1.[Zn],,140,6.25853,7.42051,1.0883388510050358,2353.8624608591035,C2/m,12,monoclinic,2/m,True,CSD,https://doi.org/10.1039/c2ce26171e,PBE-D3BJ,"['Zn 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[2, 1, 1]",True,False,-986.53729452,-9.41238,-977.12491452,0.0,2.800837,0.052242,-1.898595,True,"[None, None]","[None, None]","[None, None]","[None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.83
qmof-293c249,boydwoo_str_m1_o10_o10_pcu_sym_136,Zn4C22H26O15,Zn4C22H26O15,CCC(=C(C(=O)[O-])CC)C(=O)[O-].COC(=C(C(=O)[O-])OC)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat0,Zn.HAHASQAKYSVXBE.JSMRMEHPVKWHKV.MOFkey-v1.pcu,['[Zn][O]([Zn])([Zn])[Zn]'],"['CCC(=C(C(=O)[O-])CC)C(=O)[O-]', 'COC(=C(C(=O)[O-])OC)C(=O)[O-]']",CCC(=C(C(=O)[O-])CC)C(=O)[O-].COC(=C(C(=O)[O-])OC)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn],pcu,67,5.21144,6.57638,1.0402440523521894,1264.377574937813,P1,1,triclinic,1,False,BoydWoo,https://doi.org/10.24435/materialscloud:2018.0016/v3,PBE-D3BJ,"['Zn 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'O 08Apr2002']",520,"[2, 2, 2]",False,False,-408.14997155,-3.46398,-404.68599155,0.0,3.872012,0.158656,-2.863356,False,"[None, None]","[None, None]","[None, None]","[None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.85
qmof-7d9f443,boydwoo_str_m1_o10_o26_pcu_sym_17,Zn4C32H26N4O25,Zn4C32H26N4O25,CCOC(=C(C(=O)[O-])OCC)C(=O)[O-].CCOc1cc(C=Cc2cc(N(=O)=O)c(c(c2N(=O)=O)OCC)C(=O)[O-])cc(c1C(=O)[O-])N(=O)=O.[O-]C(=O)C=C(N(=O)=O)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat0,Zn.AERZKEJCFSHTMN.VNYJDVJOYIUPIQ.ZWOANMCUGPOITR.MOFkey-v1.pcu,['[Zn][O]([Zn])([Zn])[Zn]'],"['CCOC(=C(C(=O)[O-])OCC)C(=O)[O-]', 'CCOc1cc(C=Cc2cc(N(=O)=O)c(c(c2N(=O)=O)OCC)C(=O)[O-])cc(c1C(=O)[O-])N(=O)=O', '[O-]C(=O)C=C(N(=O)=O)C(=O)[O-]']",CCOC(=C(C(=O)[O-])OCC)C(=O)[O-].CCOc1cc(C=Cc2cc(N(=O)=O)c(c(c2N(=O)=O)OCC)C(=O)[O-])cc(c1C(=O)[O-])N(=O)=O.[O-]C(=O)C=C(N(=O)=O)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn],pcu,91,7.61055,8.77481,0.8300959401836409,2256.865146349714,P1,1,triclinic,1,False,BoydWoo,https://doi.org/10.24435/materialscloud:2018.0016/v3,PBE-D3BJ,"['Zn 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[2, 2, 1]",True,False,-587.24997881,-4.66266,-582.58731881,0.0,2.456513,-1.702581,-3.309094,False,"[None, None]","[None, None]","[None, None]","[None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75
qmof-44bb29e,boydwoo_str_m3_o11_o21_pcu_sym_58,Zn2C18H10N2O22S4,ZnC9H5NO11S2,O=CC(=NS([O])(O)[O])C(=N)C=O.[O-]C(=O)C#CC=C(S(O)([O])[O])C#CC(=O)[O-].[O-]C(=O)C=C[C](S([O])([O])O)[C](S([O])(O)[O])C(=O)[O-].[Zn][Zn] MOFid-v1.pcu.cat0,Zn.BFIVUQKMKHJIDX.BVXLTQNWFXJOSJ.RSDPRHGUQWELGE.MOFkey-v1.pcu,['[Zn][Zn]'],"['O=CC(=NS([O])(O)[O])C(=N)C=O', '[O-]C(=O)C#CC=C(S(O)([O])[O])C#CC(=O)[O-]', '[O-]C(=O)C=C[C](S([O])([O])O)[C](S([O])(O)[O])C(=O)[O-]']",O=CC(=NS([O])(O)[O])C(=N)C=O.[O-]C(=O)C#CC=C(S(O)([O])[O])C#CC(=O)[O-].[O-]C(=O)C=C[C](S([O])([O])O)[C](S([O])(O)[O])C(=O)[O-].[Zn][Zn],pcu,58,6.26428,7.71984,0.9868957877039762,1456.027912261332,P1,1,triclinic,1,False,BoydWoo,https://doi.org/10.24435/materialscloud:2018.0016/v3,PBE-D3BJ,"['Zn 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'S 06Sep2000', 'N 08Apr2002', 'O 08Apr2002']",520,"[2, 2, 2]",False,False,-377.7676872,-3.74471,-374.0229772,0.0,2.561709,-2.011548,-3.723257,True,"[None, None]","[None, None]","[None, None]","[None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.79
qmof-c26f0a1,boydwoo_str_m3_o13_o28_pcu_sym_188,Zn2C64H44I12N4O20,ZnC32H22I6N2O10,CCOc1c(OCC)c(C(=O)[O-])c(c2c1c(I)c(C(=O)[O-])c(c2OCC)OCC)I.CCOc1cc2C(=O)N(c3c(OCC)cc(c(c3I)I)C(=O)[O-])C(=O)c3c2c2c1C(=O)N(c1c(OCC)cc(c(c1I)I)C(=O)[O-])C(=O)c2cc3OCC.Ic1nc(I)c(c2c1c(I)c(nc2I)I)I.[Zn][Zn] MOFid-v1.pcu.cat0,Zn.SKQBUCAAVUMGLJ.WMFCNFHIMCPYSH.ZRGZPHSHDHMYGK.MOFkey-v1.pcu,['[Zn][Zn]'],"['CCOc1c(OCC)c(C(=O)[O-])c(c2c1c(I)c(C(=O)[O-])c(c2OCC)OCC)I', 'CCOc1cc2C(=O)N(c3c(OCC)cc(c(c3I)I)C(=O)[O-])C(=O)c3c2c2c1C(=O)N(c1c(OCC)cc(c(c1I)I)C(=O)[O-])C(=O)c2cc3OCC', 'Ic1nc(I)c(c2c1c(I)c(nc2I)I)I']",CCOc1c(OCC)c(C(=O)[O-])c(c2c1c(I)c(C(=O)[O-])c(c2OCC)OCC)I.CCOc1cc2C(=O)N(c3c(OCC)cc(c(c3I)I)C(=O)[O-])C(=O)c3c2c2c1C(=O)N(c1c(OCC)cc(c(c1I)I)C(=O)[O-])C(=O)c2cc3OCC.Ic1nc(I)c(c2c1c(I)c(nc2I)I)I.[Zn][Zn],pcu,146,6.29873,7.88506,1.278926300580958,3690.946546008402,P1,1,triclinic,1,False,BoydWoo,https://doi.org/10.24435/materialscloud:2018.0016/v3,PBE-D3BJ,"['Zn 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'I 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[2, 2, 1]",True,False,-926.70791112,-10.52998,-916.17793112,0.0,1.671535,-1.127475,-1.94901,False,"[None, None]","[None, None]","[None, None]","[None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75
qmof-07c07d3,boydwoo_str_m3_o1_o24_nbo_sym_275,Zn6C76H60O50,Zn3C38H30O25,COC12C3(OC)C4(C2(C2(C1(C3(C42C=O)C(=O)[O-])C=O)C=O)C(=O)[O-])C=O.COc1c(C(=O)[O-])c(C=O)c(c(c1C=O)C(=O)[O-])OC.COc1c(C(=O)[O-])c(C=O)c(c(c1OC)C(=O)[O-])C=O.COc1c(C(=O)[O-])c(C=O)c(c(c1OC)C(=O)[O-])OC.COc1c(C(=O)[O-])c(OC)c(c(c1OC)C(=O)[O-])OC.[Zn][Zn] MOFid-v1.nbo.cat0,Zn.FCVDSDKEZPUDSC.RMHQROFIRFCBMK.RUYDEHNVLDZUSE.XNEGDCDLLIAGKU.ZMTDRURJAUIODQ.MOFkey-v1.nbo,['[Zn][Zn]'],"['COC12C3(OC)C4(C2(C2(C1(C3(C42C=O)C(=O)[O-])C=O)C=O)C(=O)[O-])C=O', 'COc1c(C(=O)[O-])c(C=O)c(c(c1C=O)C(=O)[O-])OC', 'COc1c(C(=O)[O-])c(C=O)c(c(c1OC)C(=O)[O-])C=O', 'COc1c(C(=O)[O-])c(C=O)c(c(c1OC)C(=O)[O-])OC', 'COc1c(C(=O)[O-])c(OC)c(c(c1OC)C(=O)[O-])OC']",COC12C3(OC)C4(C2(C2(C1(C3(C42C=O)C(=O)[O-])C=O)C=O)C(=O)[O-])C=O.COc1c(C(=O)[O-])c(C=O)c(c(c1C=O)C(=O)[O-])OC.COc1c(C(=O)[O-])c(C=O)c(c(c1OC)C(=O)[O-])C=O.COc1c(C(=O)[O-])c(C=O)c(c(c1OC)C(=O)[O-])OC.COc1c(C(=O)[O-])c(OC)c(c(c1OC)C(=O)[O-])OC.[Zn][Zn],nbo,192,5.46926,13.52812,0.7232161306329671,4972.5827280974,P1,1,triclinic,1,False,BoydWoo,https://doi.org/10.24435/materialscloud:2018.0016/v3,PBE-D3BJ,"['Zn 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'O 08Apr2002']",520,"[1, 1, 1]",True,False,-1245.07757594,-10.35046,-1234.72711594,0.0,2.579827,-1.465549,-3.195376,True,"[None, None]","[None, None]","[None, None]","[None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.79
qmof-293bef6,boydwoo_str_m3_o1_o24_pcu_sym_132,Zn2C26H22N2O8,ZnC13H11NO4,[O-]C(=O)C12C3C4C2C2C1C3C42C(=O)[O-].[O-]C(=O)c1c(C)c(C)c(c(c1C)C)C(=O)[O-].[Zn][Zn].n1ccncc1 MOFid-v1.pcu.cat0,Zn.JFKXMJUMOJJTCQ.KYQCOXFCLRTKLS.NEOZDUDLYDUOTE.MOFkey-v1.pcu,['[Zn][Zn]'],"['[O-]C(=O)C12C3C4C2C2C1C3C42C(=O)[O-]', '[O-]C(=O)c1c(C)c(C)c(c(c1C)C)C(=O)[O-]', 'n1ccncc1']",[O-]C(=O)C12C3C4C2C2C1C3C42C(=O)[O-].[O-]C(=O)c1c(C)c(C)c(c(c1C)C)C(=O)[O-].[Zn][Zn].n1ccncc1,pcu,60,5.94539,6.65301,0.8935499693644283,1154.5620090510888,P-1,2,triclinic,-1,False,BoydWoo,https://doi.org/10.24435/materialscloud:2018.0016/v3,PBE-D3BJ,"['Zn 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[2, 2, 2]",False,False,-389.95297551,-3.30964,-386.64333551,0.0,2.296918,-1.186507,-2.633425,False,"[None, None]","[None, None]","[None, None]","[None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75
